User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
274,36,Female,35603,VIP,37,1,Morning,Yes,Married,Rural,Yes,Average,No,Employed,Working
275,37,Female,86443,Basic,40,2,Afternoon,Yes,Single,Urban,No,Good,No,Employed,Working
276,49,Male,64862,VIP,52,5,Evening,Yes,Single,Urban,No,Average,No,Employed,Working
277,24,Female,43332,Premium,2,3,Afternoon,No,Married,Suburban,No,Good,Yes,Early Career,Working
278,69,Female,44928,Premium,37,1,Afternoon,No,Married,Suburban,No,Average,No,Retired,Retired
279,58,Female,93585,Basic,39,1,Afternoon,Yes,Married,Urban,No,Good,No,Late Career,Working
280,50,Male,76194,Premium,8,4,Evening,No,Single,Suburban,No,Average,No,Employed,Working
281,57,Female,70657,VIP,56,5,Afternoon,Yes,Divorced,Urban,No,Good,No,Late Career,Working
282,56,Female,71115,VIP,11,1,Evening,No,Single,Suburban,No,Poor,Yes,Late Career,Working
283,35,Female,74237,Basic,8,3,Afternoon,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
284,57,Male,118399,VIP,26,3,Evening,Yes,Divorced,Suburban,No,Excellent,Yes,Late Career,Working
285,18,Male,34814,Basic,19,6,Morning,No,Single,Suburban,Yes,Poor,Yes,Student,In Education
286,28,Female,25664,Basic,28,6,Afternoon,Yes,Married,Rural,Yes,Excellent,No,Early Career,Working
287,45,Male,92073,VIP,4,2,Evening,Yes,Divorced,Urban,No,Good,No,Employed,Working
288,42,Female,55561,Premium,11,2,Afternoon,No,Single,Rural,No,Good,No,Employed,Working
289,67,Male,61768,VIP,34,3,Evening,Yes,Married,Urban,No,Good,Yes,Retired,Retired
290,40,Female,69621,Premium,11,5,Evening,No,Divorced,Suburban,No,Excellent,No,Employed,Working
291,48,Female,53591,Premium,2,5,Evening,No,Single,Suburban,No,Good,Yes,Employed,Working
292,47,Female,44552,Basic,7,3,Morning,No,Divorced,Rural,No,Good,Yes,Employed,Working
293,59,Female,48793,Premium,11,3,Morning,Yes,Single,Rural,No,Excellent,Yes,Late Career,Working
294,52,Female,62056,Premium,49,2,Afternoon,Yes,Single,Rural,No,Poor,No,Employed,Working
295,24,Male,39787,Premium,28,3,Evening,No,Single,Urban,Yes,Average,No,Early Career,Working
296,33,Female,72646,Basic,6,2,Afternoon,Yes,Single,Rural,No,Excellent,No,Employed,Working
297,43,Male,89357,VIP,37,6,Morning,No,Divorced,Urban,No,Poor,No,Employed,Working
298,65,Female,69960,Premium,19,2,Afternoon,Yes,Married,Urban,No,Average,Yes,Late Career,Working
299,69,Male,98973,VIP,54,2,Morning,Yes,Single,Urban,No,Excellent,No,Retired,Retired
300,66,Female,86554,VIP,36,4,Morning,Yes,Single,Suburban,No,Poor,No,Retired,Retired
301,19,Female,6331,Basic,60,6,Afternoon,No,Single,Rural,Yes,Excellent,Yes,Student,In Education
302,18,Male,19636,Basic,43,5,Evening,No,Divorced,Urban,Yes,Excellent,No,Student,In Education
303,65,Male,72698,Basic,53,3,Evening,No,Divorced,Urban,No,Poor,No,Late Career,Working
304,29,Other,39185,VIP,32,4,Evening,Yes,Divorced,Suburban,Yes,Average,Yes,Early Career,Working
305,22,Male,5059,Basic,45,6,Morning,Yes,Single,Rural,Yes,Poor,No,Student,In Education
306,54,Male,76900,VIP,35,2,Afternoon,Yes,Married,Suburban,No,Excellent,Yes,Employed,Working
307,49,Male,99594,VIP,27,4,Evening,No,Divorced,Suburban,No,Excellent,No,Employed,Working
308,26,Other,47977,Premium,120,4,Morning,No,Single,Suburban,No,Average,No,Early Career,Working
309,58,Other,82410,VIP,49,5,Evening,No,Divorced,Rural,No,Poor,Yes,Late Career,Working
310,52,Female,51922,Premium,23,1,Morning,No,Single,Rural,No,Poor,Yes,Employed,Working
311,36,Female,65727,Premium,12,2,Afternoon,No,Divorced,Suburban,No,Good,No,Employed,Working
312,65,Male,121659,Basic,10,4,Morning,No,Married,Suburban,No,Excellent,Yes,Late Career,Working
313,33,Other,41895,Basic,58,3,Morning,No,Married,Rural,No,Good,No,Employed,Working
314,20,Male,2789,Basic,38,6,Afternoon,Yes,Married,Rural,Yes,Average,No,Student,In Education
315,37,Male,63204,Basic,7,1,Afternoon,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
316,41,Male,96848,Basic,42,1,Afternoon,No,Divorced,Suburban,No,Excellent,Yes,Employed,Working
317,50,Female,70997,Basic,7,4,Morning,No,Single,Rural,No,Average,No,Employed,Working
318,41,Female,53193,Premium,43,1,Afternoon,Yes,Single,Suburban,No,Average,Yes,Employed,Working
319,69,Male,76700,VIP,14,1,Morning,No,Single,Suburban,No,Good,No,Retired,Retired
320,28,Other,52834,Premium,18,6,Evening,Yes,Married,Suburban,No,Average,No,Early Career,Working
321,66,Male,99816,VIP,37,4,Evening,No,Married,Urban,No,Poor,Yes,Retired,Retired
322,25,Male,37086,Basic,21,6,Afternoon,No,Divorced,Urban,Yes,Excellent,No,Early Career,Working
323,53,Male,50676,Premium,36,5,Morning,No,Single,Rural,No,Poor,No,Employed,Working
324,55,Female,89303,VIP,41,3,Afternoon,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
325,57,Female,74442,Basic,17,2,Morning,Yes,Single,Rural,No,Good,Yes,Late Career,Working
326,37,Male,50977,Premium,14,5,Evening,No,Married,Rural,No,Average,Yes,Employed,Working
327,52,Female,83736,Premium,38,2,Evening,Yes,Single,Suburban,No,Average,Yes,Employed,Working
328,65,Male,86504,VIP,51,4,Afternoon,No,Single,Rural,No,Poor,Yes,Late Career,Working
329,42,Female,49364,Premium,13,6,Evening,Yes,Married,Urban,No,Excellent,No,Employed,Working
330,52,Other,64509,Basic,58,6,Evening,No,Married,Suburban,No,Poor,No,Employed,Working
331,42,Male,76680,Premium,8,2,Afternoon,No,Single,Suburban,No,Good,No,Employed,Working
332,46,Female,62399,Premium,7,6,Afternoon,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
333,35,Female,84826,VIP,60,5,Evening,No,Married,Urban,No,Poor,Yes,Employed,Working
334,63,Male,113397,VIP,50,3,Evening,No,Divorced,Urban,No,Poor,No,Late Career,Working
335,35,Female,52711,Premium,12,5,Afternoon,Yes,Divorced,Urban,No,Good,No,Employed,Working
336,19,Female,29838,Basic,40,6,Morning,Yes,Married,Suburban,Yes,Poor,Yes,Student,In Education
337,52,Male,52834,Premium,46,1,Afternoon,No,Single,Rural,No,Excellent,Yes,Employed,Working
338,33,Male,68363,VIP,33,6,Afternoon,No,Single,Rural,No,Excellent,No,Employed,Working
339,58,Male,109767,VIP,2,6,Afternoon,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
340,53,Female,71704,Premium,17,1,Afternoon,Yes,Single,Urban,No,Excellent,No,Employed,Working
341,50,Female,63629,Premium,45,5,Morning,No,Married,Urban,No,Good,No,Employed,Working
342,21,Female,16558,Basic,29,1,Evening,No,Single,Urban,Yes,Excellent,Yes,Student,In Education
343,50,Male,39648,VIP,58,5,Morning,Yes,Single,Rural,Yes,Excellent,No,Employed,Working
344,31,Male,53389,Premium,21,5,Afternoon,No,Married,Rural,No,Excellent,No,Employed,Working
345,38,Male,57240,Premium,11,3,Afternoon,Yes,Married,Urban,No,Average,No,Employed,Working
346,65,Female,64113,Basic,32,3,Morning,Yes,Single,Urban,No,Good,No,Late Career,Working
347,37,Other,51169,Premium,18,3,Morning,No,Married,Urban,No,Good,Yes,Employed,Working
348,25,Female,32493,Basic,32,1,Evening,Yes,Single,Urban,Yes,Good,Yes,Early Career,Working
349,24,Male,31953,Basic,47,1,Morning,Yes,Single,Rural,Yes,Excellent,No,Early Career,Working
350,20,Female,35409,Basic,55,2,Morning,No,Single,Suburban,Yes,Poor,No,Student,In Education
351,34,Female,52847,Premium,25,5,Morning,Yes,Divorced,Rural,No,Average,Yes,Employed,Working
352,50,Male,76426,VIP,35,5,Afternoon,Yes,Married,Suburban,No,Average,Yes,Employed,Working
353,65,Female,69380,VIP,52,3,Afternoon,Yes,Single,Urban,No,Excellent,Yes,Late Career,Working
354,29,Male,44725,Premium,55,6,Afternoon,Yes,Single,Urban,No,Average,Yes,Early Career,Working
355,68,Male,92049,VIP,49,1,Evening,No,Divorced,Urban,No,Excellent,No,Retired,Retired
356,39,Male,65788,Premium,11,3,Evening,No,Divorced,Rural,No,Good,No,Employed,Working
357,39,Male,69006,Premium,36,7,Evening,Yes,Single,Rural,No,Good,No,Employed,Working
358,63,Male,91660,Basic,11,6,Afternoon,No,Single,Rural,No,Poor,No,Late Career,Working
359,47,Male,69258,Basic,30,1,Morning,No,Single,Urban,No,Excellent,No,Employed,Working
360,55,Male,81448,Premium,49,5,Evening,No,Divorced,Rural,No,Average,Yes,Employed,Working
361,55,Female,72059,Premium,8,1,Evening,Yes,Single,Urban,No,Poor,Yes,Employed,Working
362,62,Other,67209,VIP,7,1,Morning,No,Single,Urban,No,Good,Yes,Late Career,Working
363,68,Female,74769,Basic,11,5,Morning,No,Divorced,Suburban,No,Poor,No,Retired,Retired
364,25,Male,50243,Premium,10,6,Afternoon,No,Divorced,Suburban,No,Poor,Yes,Early Career,Working
365,44,Male,83829,Premium,19,6,Morning,No,Married,Rural,No,Average,Yes,Employed,Working
366,44,Male,69216,Premium,38,2,Evening,No,Married,Suburban,No,Poor,Yes,Employed,Working
367,51,Male,93844,VIP,8,5,Evening,Yes,Divorced,Urban,No,Average,No,Employed,Working
368,38,Female,55984,Premium,5,1,Afternoon,Yes,Single,Urban,No,Average,No,Employed,Working
369,47,Female,59549,Premium,13,1,Afternoon,No,Married,Urban,No,Average,No,Employed,Working
370,50,Female,54864,Premium,18,1,Morning,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
371,45,Female,61449,Premium,52,1,Afternoon,Yes,Divorced,Urban,No,Excellent,No,Employed,Working
372,64,Male,79023,Premium,29,1,Evening,No,Single,Rural,No,Poor,Yes,Late Career,Working
373,50,Male,56215,Premium,5,5,Afternoon,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
374,22,Female,2960,Basic,18,2,Afternoon,Yes,Divorced,Rural,Yes,Average,Yes,Student,In Education
375,65,Male,95744,VIP,44,5,Afternoon,No,Married,Suburban,No,Good,No,Late Career,Working
376,36,Male,98566,Basic,49,5,Afternoon,Yes,Single,Urban,No,Average,Yes,Employed,Working
377,21,Male,29711,Basic,120,6,Morning,Yes,Married,Suburban,Yes,Excellent,Yes,Student,In Education
378,52,Male,80768,Basic,37,3,Morning,Yes,Single,Rural,No,Average,No,Employed,Working
379,66,Male,70447,Basic,55,1,Morning,Yes,Single,Suburban,No,Good,Yes,Retired,Retired
380,34,Female,60195,Basic,48,6,Evening,No,Divorced,Urban,No,Average,Yes,Employed,Working
381,61,Female,86572,Basic,39,1,Evening,Yes,Single,Rural,No,Poor,Yes,Late Career,Working
382,45,Male,67828,Premium,29,4,Afternoon,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
383,47,Male,58495,Premium,30,1,Evening,No,Single,Rural,No,Poor,Yes,Employed,Working
384,46,Female,73363,VIP,25,2,Afternoon,Yes,Married,Urban,No,Good,Yes,Employed,Working
385,63,Male,103918,VIP,20,5,Afternoon,No,Single,Rural,No,Poor,No,Late Career,Working
386,70,Male,108660,VIP,55,2,Afternoon,Yes,Divorced,Suburban,No,Poor,Yes,Retired,Retired
387,23,Male,61626,Premium,46,4,Evening,Yes,Single,Suburban,No,Poor,Yes,Early Career,Working
388,52,Male,56120,Premium,25,1,Evening,No,Single,Urban,No,Poor,No,Employed,Working
389,58,Female,90969,Basic,43,4,Afternoon,Yes,Divorced,Urban,No,Poor,Yes,Late Career,Working
390,54,Female,47129,Premium,33,3,Morning,No,Divorced,Rural,No,Excellent,Yes,Employed,Working
391,41,Male,85593,Basic,9,3,Morning,Yes,Divorced,Rural,No,Average,No,Employed,Working
392,46,Male,79410,VIP,46,4,Afternoon,No,Married,Suburban,No,Good,Yes,Employed,Working
393,66,Male,45788,Basic,31,4,Afternoon,Yes,Married,Urban,No,Poor,No,Retired,Retired
394,63,Male,87632,VIP,4,1,Morning,Yes,Divorced,Urban,No,Poor,No,Late Career,Working
395,70,Other,91340,Basic,34,2,Morning,Yes,Single,Suburban,No,Poor,No,Retired,Retired
396,48,Female,64151,Premium,6,1,Evening,No,Married,Urban,No,Average,Yes,Employed,Working
397,52,Female,41095,Premium,57,4,Morning,Yes,Married,Urban,No,Good,Yes,Employed,Working
398,50,Female,73104,Basic,13,5,Afternoon,No,Married,Suburban,No,Average,No,Employed,Working
399,69,Female,103176,VIP,16,4,Morning,No,Divorced,Suburban,No,Good,No,Retired,Retired
400,38,Female,49935,Premium,51,3,Morning,No,Married,Urban,No,Poor,Yes,Employed,Working
401,49,Male,55689,Premium,11,3,Evening,No,Divorced,Urban,No,Average,Yes,Employed,Working
402,40,Male,102088,Basic,13,5,Evening,No,Divorced,Suburban,No,Good,No,Employed,Working
403,50,Female,74679,VIP,6,6,Morning,Yes,Divorced,Urban,No,Excellent,No,Employed,Working
404,20,Male,6805,Basic,55,1,Evening,Yes,Single,Rural,Yes,Poor,No,Student,In Education
405,35,Other,51632,Premium,14,6,Morning,Yes,Single,Urban,No,Average,Yes,Employed,Working
406,42,Female,58011,Premium,60,3,Evening,Yes,Married,Urban,No,Poor,No,Employed,Working
407,59,Female,62518,Basic,49,3,Afternoon,Yes,Divorced,Rural,No,Poor,Yes,Late Career,Working
408,48,Male,72422,Premium,32,7,Afternoon,No,Single,Suburban,No,Good,Yes,Employed,Working
409,20,Female,20246,Basic,60,5,Afternoon,No,Married,Urban,Yes,Average,No,Student,In Education
410,57,Male,114317,VIP,20,3,Morning,Yes,Divorced,Suburban,No,Poor,No,Late Career,Working
411,63,Other,68030,Premium,41,7,Afternoon,No,Married,Urban,No,Poor,No,Late Career,Working
412,41,Male,104671,Basic,29,7,Evening,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
413,67,Female,74160,VIP,38,3,Morning,Yes,Single,Urban,No,Average,Yes,Retired,Retired
414,49,Female,55776,Premium,25,1,Morning,Yes,Single,Rural,No,Excellent,No,Employed,Working
415,64,Male,104047,VIP,54,5,Afternoon,No,Married,Suburban,No,Good,Yes,Late Career,Working
416,39,Male,75535,VIP,50,2,Evening,Yes,Married,Suburban,No,Excellent,Yes,Employed,Working
417,40,Other,51226,Premium,12,7,Afternoon,No,Single,Rural,No,Good,No,Employed,Working
418,19,Male,36707,Basic,28,3,Morning,Yes,Married,Suburban,Yes,Good,Yes,Student,In Education
419,44,Female,74168,Basic,23,6,Morning,No,Divorced,Suburban,No,Poor,No,Employed,Working
420,59,Male,81351,Basic,44,2,Morning,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
421,19,Female,15520,Basic,30,2,Afternoon,No,Divorced,Urban,Yes,Average,No,Student,In Education
422,43,Female,66839,VIP,27,2,Afternoon,Yes,Single,Rural,No,Good,Yes,Employed,Working
423,34,Male,70942,VIP,53,5,Morning,No,Divorced,Rural,No,Poor,Yes,Employed,Working
424,57,Male,86705,VIP,24,5,Evening,Yes,Single,Urban,No,Average,No,Late Career,Working
425,50,Female,47039,Premium,29,5,Afternoon,No,Married,Rural,No,Poor,No,Employed,Working
426,26,Male,62552,Premium,16,6,Evening,Yes,Married,Suburban,No,Good,No,Early Career,Working
427,60,Male,130719,VIP,4,4,Evening,Yes,Married,Suburban,No,Good,Yes,Late Career,Working
428,65,Female,77381,Premium,51,2,Afternoon,Yes,Single,Urban,No,Good,Yes,Late Career,Working
429,56,Male,111992,VIP,23,4,Evening,No,Divorced,Urban,No,Excellent,Yes,Late Career,Working
430,46,Male,70695,Premium,36,1,Morning,No,Married,Suburban,No,Good,No,Employed,Working
431,59,Female,67455,Premium,47,2,Evening,No,Divorced,Urban,No,Excellent,No,Late Career,Working
432,43,Male,81924,Basic,20,3,Afternoon,Yes,Divorced,Suburban,No,Good,No,Employed,Working
433,52,Male,89151,Basic,1,2,Evening,No,Divorced,Rural,No,Poor,No,Employed,Working
434,67,Male,80495,VIP,23,5,Morning,Yes,Married,Rural,No,Poor,No,Retired,Retired
435,42,Female,83464,VIP,60,2,Evening,No,Married,Suburban,No,Good,Yes,Employed,Working
436,41,Female,66422,Premium,24,6,Afternoon,Yes,Married,Suburban,No,Excellent,No,Employed,Working
437,30,Female,29157,Basic,56,1,Evening,No,Single,Urban,Yes,Poor,Yes,Early Career,Working
438,24,Male,28764,Basic,9,5,Evening,No,Married,Rural,Yes,Good,No,Early Career,Working
439,53,Male,48091,Premium,12,5,Morning,Yes,Divorced,Rural,No,Average,Yes,Employed,Working
440,62,Male,107075,VIP,33,5,Morning,No,Divorced,Suburban,No,Excellent,Yes,Late Career,Working
441,37,Male,66389,Premium,3,6,Morning,No,Single,Urban,No,Average,No,Employed,Working
442,18,Female,15530,Basic,17,3,Afternoon,No,Divorced,Urban,Yes,Good,No,Student,In Education
443,25,Male,30385,Basic,2,6,Morning,No,Single,Urban,Yes,Average,Yes,Early Career,Working
444,63,Male,123276,VIP,32,1,Morning,No,Single,Suburban,No,Average,Yes,Late Career,Working
445,33,Male,93881,VIP,47,6,Afternoon,No,Single,Urban,No,Average,Yes,Employed,Working
446,31,Female,57033,Premium,3,4,Morning,Yes,Married,Suburban,No,Poor,No,Employed,Working
447,29,Female,53883,Premium,5,3,Afternoon,No,Divorced,Suburban,No,Poor,Yes,Early Career,Working
448,68,Female,68811,Premium,23,6,Morning,Yes,Divorced,Urban,No,Average,No,Retired,Retired
449,40,Female,54206,Premium,47,4,Evening,Yes,Divorced,Rural,No,Poor,No,Employed,Working
450,32,Female,76093,Premium,55,6,Afternoon,Yes,Divorced,Urban,No,Good,No,Employed,Working
451,45,Male,50894,Premium,57,5,Morning,Yes,Divorced,Rural,No,Average,Yes,Employed,Working
452,51,Male,80676,VIP,57,5,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
453,19,Female,8993,Basic,9,4,Morning,Yes,Married,Urban,Yes,Average,No,Student,In Education
454,49,Female,59465,Premium,54,2,Afternoon,No,Married,Urban,No,Excellent,Yes,Employed,Working
455,40,Female,42625,Basic,21,1,Evening,Yes,Single,Rural,No,Poor,Yes,Employed,Working
456,39,Female,65457,Premium,14,2,Morning,No,Divorced,Suburban,No,Average,Yes,Employed,Working
457,68,Female,70101,Basic,39,5,Morning,No,Single,Suburban,No,Poor,Yes,Retired,Retired
458,42,Female,70783,Premium,48,4,Morning,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
459,39,Female,64997,Premium,21,3,Afternoon,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
460,39,Female,46504,VIP,28,5,Morning,No,Married,Urban,No,Average,No,Employed,Working
461,66,Male,44643,VIP,14,5,Evening,Yes,Single,Rural,No,Good,Yes,Retired,Retired
462,69,Female,36920,VIP,35,3,Afternoon,No,Single,Rural,Yes,Excellent,Yes,Retired,Retired
463,59,Female,57537,Premium,39,2,Morning,Yes,Divorced,Rural,No,Excellent,Yes,Late Career,Working
464,23,Male,19269,Basic,40,2,Evening,Yes,Married,Rural,Yes,Poor,No,Early Career,Working
465,32,Female,40705,VIP,47,6,Evening,Yes,Married,Urban,No,Average,Yes,Employed,Working
466,60,Female,61444,Premium,2,6,Evening,Yes,Married,Urban,No,Good,Yes,Late Career,Working
467,54,Male,89760,VIP,23,2,Morning,No,Single,Urban,No,Poor,Yes,Employed,Working
468,50,Female,41971,Premium,36,5,Morning,Yes,Divorced,Urban,No,Good,No,Employed,Working
469,25,Male,34634,VIP,36,1,Morning,No,Divorced,Rural,Yes,Good,Yes,Early Career,Working
470,70,Other,77842,Basic,11,4,Evening,Yes,Married,Urban,No,Good,No,Retired,Retired
471,61,Female,74597,Premium,1,6,Evening,Yes,Divorced,Rural,No,Average,No,Late Career,Working
472,61,Male,105059,VIP,13,4,Evening,No,Divorced,Rural,No,Average,Yes,Late Career,Working
473,22,Male,27335,Basic,36,1,Afternoon,No,Single,Urban,Yes,Average,Yes,Student,In Education
474,56,Female,88939,Basic,23,2,Evening,No,Married,Urban,No,Poor,No,Late Career,Working
475,21,Male,19963,Basic,12,4,Morning,No,Divorced,Urban,Yes,Good,Yes,Student,In Education
476,23,Male,45231,VIP,51,2,Afternoon,No,Single,Urban,No,Poor,No,Early Career,Working
477,62,Female,109533,VIP,6,5,Afternoon,No,Divorced,Suburban,No,Average,No,Late Career,Working
478,49,Male,100506,Basic,14,1,Evening,Yes,Divorced,Suburban,No,Good,Yes,Employed,Working
479,69,Male,81331,Premium,22,4,Afternoon,No,Single,Suburban,No,Average,No,Retired,Retired
480,47,Female,64565,Basic,60,5,Evening,No,Married,Rural,No,Good,No,Employed,Working
481,64,Female,81045,Basic,54,1,Evening,No,Married,Urban,No,Good,No,Late Career,Working
482,52,Female,74105,VIP,37,5,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
483,57,Female,67578,Basic,31,6,Evening,No,Single,Rural,No,Excellent,No,Late Career,Working
484,69,Male,71910,VIP,24,5,Evening,No,Divorced,Urban,No,Average,No,Retired,Retired
485,33,Male,57850,Premium,6,3,Evening,Yes,Single,Urban,No,Poor,No,Employed,Working
486,30,Male,26918,Basic,4,2,Morning,No,Single,Rural,Yes,Good,Yes,Early Career,Working
487,67,Female,24568,Basic,52,4,Morning,Yes,Divorced,Rural,Yes,Poor,Yes,Retired,Retired
488,59,Female,82908,Premium,40,5,Morning,No,Single,Rural,No,Poor,Yes,Late Career,Working
489,47,Female,74953,Premium,39,5,Afternoon,No,Married,Urban,No,Excellent,No,Employed,Working
490,36,Female,87866,VIP,34,5,Evening,Yes,Divorced,Suburban,No,Average,No,Employed,Working
491,34,Female,76860,VIP,21,1,Evening,Yes,Divorced,Urban,No,Average,No,Employed,Working
492,36,Male,56626,Premium,29,6,Morning,No,Married,Rural,No,Excellent,Yes,Employed,Working
493,45,Male,94315,VIP,34,3,Afternoon,Yes,Divorced,Urban,No,Poor,No,Employed,Working
494,43,Male,54443,Premium,26,6,Morning,Yes,Single,Urban,No,Poor,Yes,Employed,Working
495,54,Male,54882,Premium,41,4,Evening,No,Married,Rural,No,Average,No,Employed,Working
496,43,Female,64640,VIP,6,6,Evening,Yes,Married,Rural,No,Poor,Yes,Employed,Working
497,70,Male,64734,Premium,27,2,Morning,No,Single,Suburban,No,Excellent,Yes,Retired,Retired
498,40,Female,41246,Basic,38,3,Evening,Yes,Married,Urban,No,Poor,Yes,Employed,Working
499,26,Female,38796,VIP,13,6,Afternoon,Yes,Single,Suburban,Yes,Excellent,Yes,Early Career,Working
500,29,Male,18191,Basic,24,1,Evening,Yes,Married,Rural,Yes,Excellent,No,Early Career,Working
501,70,Female,77029,VIP,18,3,Evening,No,Married,Suburban,No,Excellent,Yes,Retired,Retired
502,18,Female,11714,Basic,12,1,Afternoon,No,Single,Urban,Yes,Good,Yes,Student,In Education
503,18,Male,26611,Basic,1,1,Morning,Yes,Divorced,Urban,Yes,Average,Yes,Student,In Education
504,64,Female,70984,VIP,38,3,Morning,Yes,Married,Rural,No,Average,No,Late Career,Working
