User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
275,37,Male,87177,VIP,4,3,Evening,Yes,Married,Suburban,No,Good,No,Employed,Working
276,49,Female,69805,Premium,21,1,Evening,Yes,Married,Suburban,No,Good,Yes,Employed,Working
277,24,Female,32613,Basic,1,1,Morning,Yes,Divorced,Urban,Yes,Poor,Yes,Early Career,Working
278,69,Female,52388,Premium,38,6,Morning,No,Single,Urban,No,Good,No,Retired,Retired
279,58,Male,103419,VIP,60,5,Morning,No,Divorced,Suburban,No,Good,Yes,Late Career,Working
280,50,Male,67219,Premium,12,4,Evening,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
281,57,Female,63030,Premium,27,2,Morning,Yes,Married,Urban,No,Excellent,Yes,Late Career,Working
282,56,Female,58145,Premium,14,4,Evening,No,Single,Rural,No,Good,No,Late Career,Working
283,35,Male,53210,Premium,15,5,Morning,Yes,Single,Rural,No,Average,No,Employed,Working
284,57,Female,66714,Premium,24,6,Evening,Yes,Married,Rural,No,Excellent,Yes,Late Career,Working
285,18,Female,34551,Basic,18,3,Morning,Yes,Married,Suburban,Yes,Poor,No,Student,In Education
286,28,Female,35856,Basic,17,4,Afternoon,No,Married,Urban,Yes,Average,No,Early Career,Working
287,45,Male,78971,VIP,9,2,Afternoon,No,Single,Suburban,No,Excellent,No,Employed,Working
288,42,Female,57577,Premium,47,6,Evening,No,Married,Urban,No,Poor,No,Employed,Working
289,67,Female,57264,Premium,18,2,Evening,Yes,Married,Suburban,No,Excellent,Yes,Retired,Retired
290,40,Female,65949,VIP,56,3,Afternoon,Yes,Single,Urban,No,Poor,No,Employed,Working
291,48,Female,54461,Premium,53,2,Evening,No,Divorced,Rural,No,Excellent,No,Employed,Working
292,47,Female,51207,Premium,18,5,Evening,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
293,59,Female,88247,VIP,5,4,Afternoon,No,Single,Rural,No,Good,Yes,Late Career,Working
294,52,Male,51408,Premium,48,2,Morning,Yes,Single,Rural,No,Average,No,Employed,Working
295,24,Female,43492,Basic,9,4,Evening,No,Married,Suburban,No,Average,Yes,Early Career,Working
296,33,Female,64552,Premium,54,1,Evening,No,Single,Rural,No,Good,No,Employed,Working
297,43,Female,89159,VIP,35,4,Morning,No,Divorced,Suburban,No,Excellent,Yes,Employed,Working
298,65,Male,69693,VIP,44,3,Morning,Yes,Single,Rural,No,Average,Yes,Late Career,Working
299,69,Male,93657,VIP,56,5,Evening,Yes,Single,Suburban,No,Poor,No,Retired,Retired
300,66,Female,37202,Basic,46,6,Evening,No,Married,Rural,Yes,Poor,No,Retired,Retired
301,19,Female,33342,Basic,1,2,Morning,Yes,Married,Suburban,Yes,Excellent,No,Student,In Education
302,18,Female,9174,Basic,41,6,Evening,No,Divorced,Rural,Yes,Excellent,Yes,Student,In Education
303,65,Female,85965,VIP,9,5,Morning,No,Single,Suburban,No,Poor,No,Late Career,Working
304,29,Female,42291,Basic,32,4,Morning,No,Single,Suburban,No,Excellent,Yes,Early Career,Working
305,22,Female,10944,Basic,20,2,Evening,No,Single,Rural,Yes,Good,Yes,Student,In Education
306,54,Female,67208,Premium,13,5,Evening,Yes,Single,Rural,No,Average,Yes,Employed,Working
307,49,Female,88946,VIP,40,3,Morning,No,Single,Suburban,No,Poor,No,Employed,Working
308,26,Female,39518,Basic,11,1,Evening,Yes,Single,Urban,Yes,Good,Yes,Early Career,Working
309,58,Male,129943,VIP,46,1,Morning,No,Married,Suburban,No,Poor,No,Late Career,Working
310,52,Female,39613,Premium,48,3,Afternoon,No,Divorced,Rural,Yes,Poor,Yes,Employed,Working
311,36,Female,31565,Basic,43,6,Afternoon,No,Single,Rural,Yes,Excellent,Yes,Employed,Working
312,65,Male,86240,VIP,51,1,Morning,No,Single,Rural,No,Average,Yes,Late Career,Working
313,33,Male,66450,Premium,54,3,Morning,No,Married,Urban,No,Good,Yes,Employed,Working
314,20,Male,43535,Basic,42,4,Evening,No,Single,Suburban,No,Poor,Yes,Student,In Education
315,37,Male,97000,VIP,26,6,Morning,No,Married,Suburban,No,Poor,No,Employed,Working
316,41,Male,83080,Premium,40,6,Morning,Yes,Divorced,Rural,No,Excellent,Yes,Employed,Working
317,50,Male,91773,VIP,11,3,Evening,Yes,Single,Urban,No,Good,No,Employed,Working
318,41,Female,41472,Premium,25,1,Evening,Yes,Divorced,Rural,No,Excellent,No,Employed,Working
319,69,Female,88505,VIP,40,4,Afternoon,Yes,Single,Suburban,No,Excellent,No,Retired,Retired
320,28,Male,45076,Premium,25,6,Morning,Yes,Divorced,Urban,No,Good,Yes,Early Career,Working
321,66,Male,59377,Premium,20,3,Morning,No,Divorced,Urban,No,Average,No,Retired,Retired
322,25,Female,32600,Basic,42,3,Afternoon,No,Single,Urban,Yes,Excellent,Yes,Early Career,Working
323,53,Male,100910,VIP,49,6,Morning,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
324,55,Female,57946,Premium,55,6,Evening,No,Married,Urban,No,Average,No,Employed,Working
325,57,Female,61751,Premium,11,4,Morning,No,Married,Urban,No,Poor,Yes,Late Career,Working
326,37,Female,67580,VIP,44,6,Evening,No,Divorced,Rural,No,Average,Yes,Employed,Working
327,52,Male,67601,Premium,10,2,Morning,Yes,Divorced,Urban,No,Poor,Yes,Employed,Working
328,65,Female,78413,Premium,52,1,Afternoon,Yes,Married,Urban,No,Excellent,Yes,Late Career,Working
329,42,Male,88367,VIP,49,6,Evening,Yes,Single,Suburban,No,Excellent,Yes,Employed,Working
330,52,Female,86434,VIP,3,2,Evening,No,Married,Suburban,No,Excellent,No,Employed,Working
331,42,Female,47074,Premium,39,4,Afternoon,Yes,Divorced,Rural,No,Good,No,Employed,Working
332,46,Male,109687,VIP,27,4,Evening,No,Married,Suburban,No,Excellent,Yes,Employed,Working
333,35,Male,62350,Premium,35,5,Afternoon,No,Single,Rural,No,Average,Yes,Employed,Working
334,63,Male,89144,VIP,49,5,Morning,No,Married,Suburban,No,Excellent,No,Late Career,Working
335,35,Female,86340,VIP,55,4,Afternoon,No,Single,Urban,No,Good,No,Employed,Working
336,19,Male,26083,Basic,40,5,Morning,No,Divorced,Urban,Yes,Poor,No,Student,In Education
337,52,Female,81767,Premium,31,3,Evening,Yes,Married,Suburban,No,Good,Yes,Employed,Working
338,33,Male,59950,Premium,21,2,Evening,Yes,Married,Urban,No,Average,No,Employed,Working
339,58,Female,93441,VIP,22,4,Afternoon,Yes,Single,Rural,No,Average,No,Late Career,Working
340,53,Female,54422,Premium,19,3,Morning,No,Married,Suburban,No,Good,No,Employed,Working
341,50,Female,38560,VIP,14,1,Afternoon,Yes,Married,Urban,Yes,Poor,Yes,Employed,Working
342,21,Female,12461,Basic,37,1,Evening,Yes,Single,Urban,Yes,Excellent,No,Student,In Education
343,50,Male,52223,Premium,51,5,Evening,No,Married,Urban,No,Average,Yes,Employed,Working
344,31,Male,105301,VIP,45,5,Morning,Yes,Single,Suburban,No,Excellent,Yes,Employed,Working
345,38,Female,61063,Premium,50,3,Morning,No,Divorced,Suburban,No,Poor,Yes,Employed,Working
346,65,Male,98872,VIP,23,1,Evening,No,Married,Suburban,No,Average,Yes,Late Career,Working
347,37,Male,84171,VIP,26,6,Evening,No,Single,Urban,No,Poor,Yes,Employed,Working
348,25,Male,59293,Premium,43,4,Morning,No,Single,Suburban,No,Poor,No,Early Career,Working
349,24,Male,31746,Basic,55,6,Afternoon,Yes,Married,Rural,Yes,Good,Yes,Early Career,Working
350,20,Male,22798,Basic,44,2,Afternoon,Yes,Single,Urban,Yes,Poor,Yes,Student,In Education
351,34,Female,72573,Premium,40,5,Morning,No,Divorced,Suburban,No,Average,No,Employed,Working
352,50,Male,43489,Premium,12,3,Morning,Yes,Divorced,Rural,No,Good,No,Employed,Working
353,65,Female,77248,Premium,1,6,Morning,Yes,Married,Urban,No,Average,Yes,Late Career,Working
354,29,Male,67579,VIP,50,5,Evening,No,Divorced,Suburban,No,Good,No,Early Career,Working
355,68,Female,83315,VIP,34,3,Afternoon,No,Married,Urban,No,Good,No,Retired,Retired
356,39,Male,86439,Premium,44,1,Morning,No,Married,Suburban,No,Poor,Yes,Employed,Working
357,39,Female,69265,Premium,19,5,Afternoon,Yes,Single,Urban,No,Poor,Yes,Employed,Working
358,63,Female,72791,VIP,23,6,Evening,Yes,Single,Rural,No,Excellent,No,Late Career,Working
359,47,Male,44449,Premium,7,3,Evening,No,Single,Rural,No,Average,No,Employed,Working
360,55,Female,29109,Basic,7,3,Morning,No,Single,Rural,Yes,Average,Yes,Employed,Working
361,55,Other,58057,Premium,1,6,Morning,No,Married,Rural,No,Excellent,No,Employed,Working
362,62,Female,90081,VIP,18,5,Morning,Yes,Single,Suburban,No,Poor,No,Late Career,Working
363,68,Female,90558,VIP,8,2,Morning,No,Single,Suburban,No,Average,Yes,Retired,Retired
364,25,Male,33187,Basic,25,4,Afternoon,Yes,Divorced,Rural,Yes,Average,Yes,Early Career,Working
365,44,Female,53057,Premium,42,1,Morning,No,Married,Rural,No,Poor,Yes,Employed,Working
366,44,Male,90305,VIP,29,6,Afternoon,Yes,Divorced,Suburban,No,Good,No,Employed,Working
367,51,Male,57679,Premium,23,6,Evening,Yes,Divorced,Rural,No,Poor,No,Employed,Working
368,38,Other,59815,Premium,29,5,Evening,No,Divorced,Suburban,No,Excellent,Yes,Employed,Working
369,47,Male,76353,Premium,1,5,Afternoon,Yes,Single,Suburban,No,Average,No,Employed,Working
370,50,Female,57016,Premium,15,2,Afternoon,Yes,Married,Suburban,No,Good,No,Employed,Working
371,45,Female,75883,VIP,15,1,Morning,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
372,64,Female,76115,VIP,28,5,Morning,No,Divorced,Urban,No,Poor,No,Late Career,Working
373,50,Other,72613,Premium,36,2,Morning,Yes,Married,Urban,No,Good,Yes,Employed,Working
374,22,Male,42652,VIP,42,6,Evening,Yes,Single,Suburban,No,Average,Yes,Student,In Education
375,65,Male,118470,VIP,40,4,Afternoon,Yes,Divorced,Urban,No,Good,No,Late Career,Working
376,36,Male,79765,VIP,32,3,Afternoon,No,Married,Suburban,No,Average,No,Employed,Working
377,21,Male,19017,Basic,46,4,Afternoon,No,Single,Rural,Yes,Poor,No,Student,In Education
378,52,Male,69195,VIP,13,4,Afternoon,No,Single,Urban,No,Good,Yes,Employed,Working
379,66,Male,100940,VIP,21,4,Morning,Yes,Single,Suburban,No,Good,Yes,Retired,Retired
380,34,Female,60758,Premium,49,4,Morning,No,Single,Urban,No,Good,No,Employed,Working
381,61,Female,84801,Premium,39,3,Afternoon,No,Single,Urban,No,Average,Yes,Late Career,Working
382,45,Male,54088,Premium,38,6,Morning,No,Married,Rural,No,Poor,No,Employed,Working
383,47,Female,62370,Premium,9,1,Evening,No,Single,Suburban,No,Poor,No,Employed,Working
384,46,Male,61964,Premium,20,1,Morning,Yes,Divorced,Rural,No,Average,No,Employed,Working
385,63,Male,105133,VIP,20,6,Evening,No,Married,Urban,No,Good,No,Late Career,Working
386,70,Female,48036,Basic,8,2,Evening,No,Divorced,Suburban,No,Average,Yes,Retired,Retired
387,23,Female,25527,Basic,14,2,Afternoon,No,Divorced,Urban,Yes,Average,No,Early Career,Working
388,52,Female,78596,Premium,20,5,Afternoon,No,Single,Urban,No,Excellent,Yes,Employed,Working
389,58,Male,74938,Premium,35,4,Morning,Yes,Single,Urban,No,Poor,No,Late Career,Working
390,54,Female,63337,Premium,55,4,Afternoon,Yes,Married,Urban,No,Average,Yes,Employed,Working
391,41,Female,64338,Premium,45,3,Evening,No,Married,Urban,No,Good,No,Employed,Working
392,46,Female,53882,Premium,21,4,Evening,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
393,66,Female,69683,Premium,41,3,Morning,Yes,Single,Rural,No,Average,Yes,Retired,Retired
394,63,Female,78371,Premium,53,5,Evening,No,Single,Urban,No,Average,No,Late Career,Working
395,70,Female,40390,Premium,41,2,Afternoon,Yes,Divorced,Urban,No,Good,No,Retired,Retired
396,48,Female,57288,Premium,54,2,Morning,No,Single,Urban,No,Excellent,Yes,Employed,Working
397,52,Other,66242,Premium,22,5,Morning,Yes,Married,Suburban,No,Average,No,Employed,Working
398,50,Female,63848,VIP,43,5,Morning,No,Divorced,Urban,No,Poor,Yes,Employed,Working
399,69,Male,57355,Premium,6,6,Afternoon,Yes,Single,Rural,No,Average,Yes,Retired,Retired
400,38,Female,67743,Premium,55,4,Evening,Yes,Divorced,Rural,No,Excellent,Yes,Employed,Working
401,49,Male,72258,Premium,44,2,Afternoon,No,Single,Urban,No,Average,No,Employed,Working
402,40,Male,91502,VIP,27,1,Morning,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
403,50,Female,50261,Premium,4,5,Evening,No,Single,Urban,No,Excellent,Yes,Employed,Working
404,20,Female,26045,Basic,4,2,Morning,Yes,Married,Suburban,Yes,Poor,Yes,Student,In Education
405,35,Female,58373,Premium,57,2,Afternoon,No,Divorced,Suburban,No,Poor,No,Employed,Working
406,42,Male,71941,Premium,28,3,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
407,59,Female,79698,Premium,55,2,Afternoon,Yes,Married,Urban,No,Excellent,No,Late Career,Working
408,48,Male,106813,VIP,27,5,Morning,Yes,Divorced,Suburban,No,Excellent,Yes,Employed,Working
409,20,Other,34018,Basic,58,4,Morning,Yes,Divorced,Suburban,Yes,Poor,No,Student,In Education
410,57,Other,68124,Premium,54,2,Morning,Yes,Single,Urban,No,Poor,Yes,Late Career,Working
411,63,Female,73705,VIP,17,1,Afternoon,No,Single,Suburban,No,Good,No,Late Career,Working
412,41,Female,65338,Premium,39,5,Afternoon,No,Divorced,Suburban,No,Excellent,No,Employed,Working
413,67,Female,35901,VIP,38,4,Afternoon,No,Single,Rural,Yes,Average,No,Retired,Retired
414,49,Female,85051,VIP,60,6,Afternoon,No,Single,Urban,No,Excellent,No,Employed,Working
415,64,Male,58158,Premium,52,4,Afternoon,Yes,Divorced,Rural,No,Good,No,Late Career,Working
416,39,Male,68771,VIP,29,5,Evening,No,Married,Suburban,No,Good,No,Employed,Working
417,40,Female,63437,Premium,40,6,Morning,No,Divorced,Urban,No,Poor,Yes,Employed,Working
418,19,Female,30713,Basic,7,4,Afternoon,Yes,Divorced,Suburban,Yes,Excellent,No,Student,In Education
419,44,Male,70045,Premium,8,1,Evening,No,Married,Suburban,No,Average,Yes,Employed,Working
420,59,Female,79379,Premium,41,2,Evening,Yes,Single,Rural,No,Excellent,Yes,Late Career,Working
421,19,Male,25419,Basic,33,5,Morning,No,Married,Urban,Yes,Good,No,Student,In Education
422,43,Female,48463,Premium,32,2,Morning,Yes,Married,Suburban,No,Average,Yes,Employed,Working
423,34,Female,46171,VIP,35,2,Morning,Yes,Divorced,Urban,No,Average,No,Employed,Working
424,57,Female,68770,Premium,18,4,Afternoon,Yes,Single,Rural,No,Poor,Yes,Late Career,Working
425,50,Female,48069,Basic,51,5,Morning,No,Single,Urban,No,Excellent,No,Employed,Working
426,26,Male,32315,Basic,59,2,Morning,Yes,Married,Rural,Yes,Excellent,Yes,Early Career,Working
427,60,Male,62058,Premium,43,3,Morning,No,Divorced,Rural,No,Excellent,No,Late Career,Working
428,65,Female,63995,Premium,16,1,Evening,Yes,Married,Urban,No,Average,No,Late Career,Working
429,56,Female,78584,VIP,18,6,Afternoon,Yes,Single,Rural,No,Good,No,Late Career,Working
430,46,Male,48286,Premium,59,4,Morning,Yes,Single,Rural,No,Good,Yes,Employed,Working
431,59,Female,95356,VIP,38,5,Evening,Yes,Divorced,Urban,No,Poor,Yes,Late Career,Working
432,43,Male,95235,VIP,25,5,Afternoon,Yes,Divorced,Suburban,No,Good,No,Employed,Working
433,52,Female,92020,VIP,34,4,Morning,Yes,Married,Suburban,No,Excellent,No,Employed,Working
434,67,Female,75183,VIP,4,2,Evening,No,Divorced,Urban,No,Poor,Yes,Retired,Retired
435,42,Male,67916,Premium,5,4,Afternoon,Yes,Married,Urban,No,Good,Yes,Employed,Working
436,41,Male,81239,VIP,53,5,Morning,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
437,30,Female,36358,Premium,14,3,Morning,No,Married,Urban,Yes,Poor,Yes,Early Career,Working
438,24,Female,51536,Premium,1,2,Evening,No,Single,Suburban,No,Average,Yes,Early Career,Working
439,53,Female,60897,Premium,22,6,Morning,Yes,Single,Urban,No,Poor,No,Employed,Working
440,62,Female,60660,Premium,46,4,Evening,Yes,Single,Rural,No,Average,No,Late Career,Working
441,37,Female,62956,Premium,21,5,Evening,Yes,Single,Rural,No,Excellent,Yes,Employed,Working
442,18,Other,15003,Basic,13,6,Evening,Yes,Single,Urban,Yes,Average,Yes,Student,In Education
443,25,Female,37640,Basic,54,5,Afternoon,No,Single,Suburban,Yes,Poor,No,Early Career,Working
444,63,Female,93431,VIP,48,5,Evening,No,Divorced,Suburban,No,Excellent,No,Late Career,Working
445,33,Male,75344,Premium,36,3,Afternoon,No,Divorced,Rural,No,Poor,Yes,Employed,Working
446,31,Male,94593,VIP,29,2,Morning,No,Divorced,Urban,No,Poor,Yes,Employed,Working
447,29,Female,30809,Basic,59,4,Afternoon,No,Married,Urban,Yes,Average,Yes,Early Career,Working
448,68,Male,78483,VIP,38,2,Evening,Yes,Divorced,Rural,No,Average,No,Retired,Retired
449,40,Female,41519,Premium,9,5,Morning,No,Divorced,Rural,No,Average,Yes,Employed,Working
450,32,Female,65990,Premium,33,3,Evening,Yes,Married,Rural,No,Excellent,No,Employed,Working
451,45,Female,71265,Premium,22,6,Evening,No,Married,Rural,No,Average,Yes,Employed,Working
452,51,Male,98686,VIP,17,3,Morning,No,Single,Urban,No,Excellent,Yes,Employed,Working
453,19,Male,22486,Basic,60,5,Evening,Yes,Divorced,Suburban,Yes,Poor,No,Student,In Education
454,49,Male,61745,Premium,23,2,Afternoon,Yes,Divorced,Urban,No,Poor,Yes,Employed,Working
455,40,Male,55818,Premium,36,6,Morning,Yes,Married,Urban,No,Average,No,Employed,Working
456,39,Male,77729,Premium,6,2,Morning,Yes,Single,Rural,No,Good,Yes,Employed,Working
457,68,Female,54861,Premium,48,3,Morning,Yes,Divorced,Urban,No,Poor,No,Retired,Retired
458,42,Female,81403,Premium,39,6,Evening,Yes,Married,Suburban,No,Good,No,Employed,Working
459,39,Female,36640,Basic,29,1,Evening,No,Married,Rural,Yes,Good,Yes,Employed,Working
460,39,Female,73184,VIP,27,3,Morning,No,Divorced,Urban,No,Good,Yes,Employed,Working
461,66,Male,77437,Premium,5,6,Afternoon,No,Married,Rural,No,Average,No,Retired,Retired
462,69,Female,59352,Premium,9,3,Evening,No,Married,Rural,No,Excellent,Yes,Retired,Retired
463,59,Female,111413,VIP,24,4,Evening,No,Divorced,Suburban,No,Poor,No,Late Career,Working
464,23,Male,42872,Premium,19,3,Evening,No,Single,Urban,No,Good,No,Early Career,Working
465,32,Female,85992,VIP,33,1,Afternoon,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
466,60,Male,101019,VIP,59,6,Evening,No,Single,Suburban,No,Average,No,Late Career,Working
467,54,Female,72711,Premium,30,6,Evening,Yes,Married,Urban,No,Poor,Yes,Employed,Working
468,50,Other,45570,VIP,58,3,Afternoon,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
469,25,Male,22307,Basic,40,2,Afternoon,No,Divorced,Rural,Yes,Average,No,Early Career,Working
470,70,Female,55439,Premium,52,4,Evening,Yes,Single,Urban,No,Poor,No,Retired,Retired
471,61,Female,74649,Premium,55,4,Morning,Yes,Married,Rural,No,Poor,Yes,Late Career,Working
472,61,Other,74086,VIP,4,3,Morning,No,Divorced,Urban,No,Average,No,Late Career,Working
473,22,Male,29231,Basic,55,4,Afternoon,Yes,Divorced,Suburban,Yes,Good,No,Student,In Education
474,56,Female,65050,Premium,32,4,Evening,Yes,Married,Rural,No,Poor,Yes,Late Career,Working
475,21,Male,25060,Basic,49,3,Afternoon,Yes,Single,Urban,Yes,Poor,Yes,Student,In Education
476,23,Male,46863,Premium,1,1,Afternoon,Yes,Divorced,Urban,No,Good,Yes,Early Career,Working
477,62,Male,92589,VIP,34,6,Morning,No,Married,Suburban,No,Excellent,No,Late Career,Working
478,49,Other,47076,Premium,21,3,Afternoon,Yes,Divorced,Rural,No,Poor,No,Employed,Working
479,69,Female,64477,Premium,31,2,Afternoon,No,Divorced,Suburban,No,Excellent,Yes,Retired,Retired
480,47,Female,51712,Premium,59,5,Evening,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
481,64,Female,61756,Premium,14,1,Evening,Yes,Single,Urban,No,Poor,Yes,Late Career,Working
482,52,Male,91674,VIP,26,3,Afternoon,Yes,Married,Rural,No,Good,Yes,Employed,Working
483,57,Male,104617,VIP,22,1,Afternoon,Yes,Divorced,Rural,No,Poor,No,Late Career,Working
484,69,Male,56719,Premium,34,5,Evening,Yes,Divorced,Suburban,No,Poor,No,Retired,Retired
485,33,Male,61023,Premium,33,4,Morning,Yes,Divorced,Rural,No,Poor,Yes,Employed,Working
486,30,Male,43691,VIP,57,4,Evening,Yes,Single,Suburban,No,Good,No,Early Career,Working
487,67,Male,58887,Premium,13,5,Evening,Yes,Divorced,Suburban,No,Poor,No,Retired,Retired
488,59,Male,104270,VIP,32,4,Evening,Yes,Married,Urban,No,Excellent,No,Late Career,Working
489,47,Male,99018,VIP,55,1,Evening,No,Single,Suburban,No,Average,Yes,Employed,Working
490,36,Male,94789,VIP,8,4,Evening,No,Married,Suburban,No,Average,Yes,Employed,Working
491,34,Male,67833,Premium,22,5,Morning,No,Divorced,Urban,No,Average,No,Employed,Working
492,36,Other,83158,VIP,41,5,Evening,Yes,Divorced,Suburban,No,Excellent,Yes,Employed,Working
493,45,Female,49746,Premium,56,6,Evening,Yes,Single,Rural,No,Poor,Yes,Employed,Working
494,43,Other,82913,VIP,20,5,Morning,Yes,Divorced,Suburban,No,Good,No,Employed,Working
495,54,Male,102960,VIP,21,2,Afternoon,No,Married,Suburban,No,Good,No,Employed,Working
496,43,Male,83885,VIP,34,1,Morning,Yes,Married,Rural,No,Poor,Yes,Employed,Working
497,70,Female,30431,Basic,49,5,Evening,No,Married,Urban,Yes,Excellent,No,Retired,Retired
498,40,Male,67642,Premium,30,6,Afternoon,No,Divorced,Suburban,No,Average,No,Employed,Working
499,26,Male,22309,Basic,6,1,Morning,Yes,Divorced,Rural,Yes,Excellent,No,Early Career,Working
500,29,Male,56683,Premium,35,6,Afternoon,No,Single,Suburban,No,Excellent,Yes,Early Career,Working
501,70,Male,92390,VIP,27,2,Morning,Yes,Single,Urban,No,Good,No,Retired,Retired
502,18,Male,26142,Basic,20,1,Morning,No,Married,Urban,Yes,Poor,No,Student,In Education
503,18,Male,356,Basic,49,3,Afternoon,Yes,Married,Rural,Yes,Good,Yes,Student,In Education
504,64,Female,98599,VIP,38,2,Afternoon,Yes,Single,Suburban,No,Average,Yes,Late Career,Working
505,51,Male,43545,Basic,40,2,Afternoon,Yes,Single,Rural,No,Average,Yes,Employed,Working
